,score
1956084,-4.0
1956178,-1.0
1956262,-1.0
1956281,-5.0
1956298,-3.0
1956308,-1.0
1956351,-1.0
1956362,-2.0
1956621,-3.0
1956703,-1.0
1956720,-4.0
1956809,-2.0
1956838,-4.0
1956858,-11.0
1956907,-1.0
1957020,-5.0
1957041,-4.0
1957116,-2.0
1957241,-2.0
1957256,-1.0
1957356,-4.0
1957401,-3.0
1957413,-4.0
1957433,-1.0
1957523,-4.0
1957664,-2.0
1957667,-2.0
1957675,-2.0
1957680,-1.0
1957702,-4.0
1957709,-2.0
1957720,-1.0
1957757,-1.0
1957805,-3.0
1957824,-1.0
1957829,-7.0
1957876,-4.0
1957896,-3.0
1957990,-2.0
1958021,-2.0
1958097,-3.0
1958281,-6.0
1958286,-4.0
1958413,-1.0
1958418,-3.0
1958420,-3.0
1958529,-6.0
1958629,-1.0
1958714,-1.0
1958717,-3.0
1958729,-1.0
1958755,-3.0
1958756,-3.0
1958764,-1.0
1958767,-1.0
1958795,-3.0
1958817,-6.0
1958826,-3.0
1958827,-3.0
1958895,-6.0
1958962,-4.0
1959002,-3.0
1959021,-2.0
1959023,-3.0
1959125,-2.0
1959177,-2.0
1959223,-5.0
1959260,-2.0
1959483,-1.0
1959578,-2.0
1959637,-2.0
1959646,-1.0
1959665,-1.0
1959714,-4.0
1959731,-1.0
1959736,-2.0
1959749,-1.0
1959772,-2.0
1959774,-2.0
1959776,-2.0
1959777,-2.0
1959803,-2.0
1959827,-2.0
1959864,-2.0
1959889,-1.0
1959905,-3.0
1959950,-2.0
1959965,-2.0
1959984,-2.0
1960005,-4.0
1960166,-1.0
1960503,-2.0
1960504,-4.0
1960542,-4.0
1960580,-5.0
1960586,-4.0
1960655,-2.0
1960711,-2.0
1960745,-1.0
1960891,-1.0
1960901,-7.0
1960974,-1.0
1961151,-2.0
1961152,-1.0
1961154,-1.0
1961168,-1.0
1961188,-2.0
1961382,-2.0
1961477,-1.0
1961516,-2.0
1961631,-1.0
1961710,-2.0
1961755,-2.0
1961817,-3.0
1961853,-1.0
1961857,-1.0
1961903,-3.0
1962004,-2.0
1962047,-2.0
1962088,-7.0
1962146,-1.0
1962151,-1.0
1962155,-3.0
1962299,-1.0
1962336,-2.0
1962349,-1.0
1962350,-2.0
1962389,-1.0
1962453,-2.0
1962650,-2.0
1962693,-1.0
1962708,-1.0
1962737,-2.0
1962748,-2.0
1962896,-2.0
1962938,-2.0
1962967,-1.0
1963002,-2.0
1963054,-3.0
1963228,-1.0
1963349,-1.0
1963351,-1.0
1963353,-1.0
1963355,-1.0
1963424,-4.0
1963441,-2.0
1963466,-2.0
1963503,-1.0
1963506,-2.0
1963510,-4.0
1963513,-4.0
1963525,-2.0
1963580,-2.0
1963595,-2.0
1963604,-4.0
1963607,-3.0
1963611,-2.0
1963734,-3.0
1963778,-3.0
1963800,-3.0
1963817,-2.0
1963826,-1.0
1963876,-2.0
1963901,-5.0
1963902,-2.0
1963914,-3.0
1963923,-2.0
1963939,-5.0
1963954,-5.0
1963992,-1.0
1964000,-2.0
1964019,-2.0
1964020,-3.0
1964032,-4.0
1964099,-2.0
1964100,-2.0
1964267,-1.0
1964270,-2.0
1964284,-1.0
1964285,-1.0
1964287,-3.0
1964310,-1.0
1964355,-2.0
1964377,-2.0
1964394,-2.0
1964433,-1.0
1964439,-2.0
1964448,-2.0
1964452,-2.0
1964521,-2.0
1964581,-1.0
1964638,-4.0
1964665,-3.0
1964667,-1.0
1964750,-1.0
1964771,-1.0
1964772,-1.0
1964773,-1.0
1964778,-1.0
1964788,-1.0
1964789,-1.0
1964792,-1.0
1964794,-1.0
1964814,-4.0
1964901,-2.0
1964902,-1.0
1964903,-1.0
1964905,-4.0
1964914,-1.0
1964932,-2.0
1964993,-2.0
1965066,-2.0
1965068,-2.0
1965125,-3.0
1965140,-2.0
1965141,-4.0
1965195,-3.0
1965211,-2.0
1965213,-1.0
1965269,-4.0
1965286,-3.0
1965527,-2.0
1965566,-2.0
1965667,-1.0
1965698,-1.0
1965719,-3.0
1965784,-5.0
1965893,-2.0
1965900,-4.0
1965903,-1.0
1965908,-1.0
1966247,-1.0
1966258,-2.0
1966261,-2.0
1966270,-3.0
1966273,-3.0
1966275,-2.0
1966298,-1.0
1966303,-1.0
1966351,-1.0
1966423,-8.0
1966443,-10.0
1966450,-1.0
1966451,-1.0
1966452,-1.0
1966453,-1.0
1966500,-2.0
1966512,-2.0
1966530,-3.0
1966588,-2.0
1966598,-4.0
1966600,-1.0
1966608,-2.0
1966638,-1.0
1966653,-1.0
1966665,-5.0
1966670,-3.0
1966725,-1.0
1966741,-3.0
1966802,-3.0
1966805,-2.0
1966813,-3.0
1966821,-5.0
1966834,-3.0
1966862,-1.0
1966902,-2.0
1966959,-6.0
1967033,-1.0
1967107,-2.0
1967111,-2.0
1967121,-1.0
1967160,-6.0
1967218,-2.0
1967225,-2.0
1967286,-4.0
1967343,-1.0
1967349,-1.0
1967359,-7.0
1967362,-1.0
1967382,-11.0
1967424,-2.0
1967425,-2.0
1967449,-4.0
1967483,-2.0
1967496,-2.0
1967511,-2.0
1967512,-4.0
1967560,-2.0
1967563,-1.0
1967564,-2.0
1967628,-2.0
1967631,-3.0
1967659,-2.0
1967680,-1.0
1967684,-2.0
1967741,-2.0
1967751,-2.0
1967778,-1.0
1967781,-2.0
1967791,-2.0
1967794,-3.0
1967852,-1.0
1967913,-3.0
1967934,-2.0
1967956,-2.0
1967988,-3.0
1968007,-2.0
1968010,-2.0
1968049,-2.0
1968065,-1.0
1968076,-1.0
1968082,-4.0
1968103,-4.0
1968104,-4.0
1968113,-1.0
1968114,-1.0
1968115,-1.0
1968117,-1.0
1968120,-2.0
1968136,-2.0
1968137,-2.0
1968139,-2.0
1968147,-1.0
1968150,-2.0
1968151,-1.0
1968154,-1.0
1968163,-1.0
1968169,-1.0
1968175,-2.0
1968176,-4.0
1968183,-1.0
1968187,-1.0
1968194,-5.0
1968210,-1.0
1968213,-2.0
1968223,-2.0
1968229,-1.0
1968245,-1.0
1968246,-1.0
1968247,-2.0
1968250,-3.0
1968264,-7.0
1968267,-3.0
1968286,-1.0
1968287,-2.0
1968310,-2.0
1968327,-2.0
1968377,-1.0
1968381,-1.0
1968383,-4.0
1968393,-3.0
1968409,-1.0
1968416,-2.0
1968447,-3.0
1968465,-1.0
1968480,-1.0
1968490,-3.0
1968497,-1.0
1968508,-2.0
1968509,-2.0
1968513,-2.0
1968542,-2.0
1968559,-1.0
1968600,-1.0
1968612,-5.0
1968616,-7.0
1968618,-2.0
1968631,-2.0
1968636,-2.0
1968646,-4.0
1968648,-1.0
1968654,-6.0
1968663,-10.0
1968689,-6.0
1968712,-1.0
1968760,-2.0
1968781,-2.0
1968785,-1.0
1968793,-1.0
1968795,-2.0
1968805,-1.0
1968811,-4.0
1968825,-1.0
1968828,-4.0
1968840,-1.0
1968842,-3.0
1968934,-4.0
1968940,-1.0
1968959,-1.0
1968962,-4.0
1968993,-5.0
1969003,-1.0
1969018,-4.0
1969019,-2.0
1969021,-2.0
1969036,-1.0
1969063,-1.0
1969064,-1.0
1969078,-11.0
1969079,-2.0
1969083,-6.0
1969088,-2.0
1969108,-1.0
1969112,-3.0
1969118,-2.0
1969126,-1.0
1969131,-2.0
1969152,-2.0
1969157,-10.0
1969158,-8.0
1969162,-1.0
1969163,-1.0
1969177,-1.0
1969180,-2.0
1969190,-1.0
1969196,-1.0
1969254,-2.0
1969270,-2.0
1969272,-1.0
1969278,-3.0
1969296,-1.0
1969334,-4.0
1969345,-2.0
1969407,-2.0
1969512,-2.0
1969532,-2.0
1969535,-2.0
1969551,-4.0
1969585,-1.0
1969591,-6.0
1969672,-3.0
1969684,-2.0
1969685,-1.0
1969688,-6.0
1969766,-3.0
1969786,-1.0
1969803,-2.0
1969815,-2.0
1969822,-1.0
1969823,-1.0
1969832,-4.0
1969859,-1.0
1969860,-1.0
1969870,-3.0
1969873,-5.0
1969874,-5.0
1969877,-1.0
1969924,-2.0
1969951,-1.0
1969961,-6.0
1970119,-3.0
1970182,-2.0
1970191,-2.0
1970193,-2.0
1970203,-2.0
1970241,-1.0
1970273,-6.0
1970305,-4.0
1970373,-1.0
1970434,-4.0
1970451,-6.0
1970468,-2.0
1970485,-1.0
1970567,-2.0
1970592,-1.0
1970602,-1.0
1970671,-2.0
1970717,-1.0
1970719,-3.0
1970720,-3.0
1970723,-1.0
1970851,-6.0
1970852,-1.0
1970854,-2.0
1970856,-2.0
1970904,-1.0
1970928,-1.0
1970944,-1.0
1970953,-4.0
1970991,-1.0
1971003,-4.0
1971065,-1.0
1971075,-3.0
1971119,-4.0
1971173,-1.0
1971306,-3.0
1971335,-1.0
1971365,-5.0
1971383,-5.0
1971519,-3.0
1971589,-1.0
1971590,-2.0
1971734,-1.0
1971751,-2.0
1971806,-2.0
1971876,-4.0
1971967,-1.0
1971978,-2.0
1972105,-1.0
1972109,-2.0
1972114,-1.0
1972127,-2.0
1972357,-2.0
1972453,-3.0
1972555,-3.0
1972752,-2.0
1972825,-2.0
1972869,-2.0
1972871,-2.0
1972872,-2.0
1973051,-1.0
1973083,-1.0
1973107,-1.0
1973118,-1.0
1973134,-3.0
1973142,-1.0
1973148,-4.0
1973152,-2.0
1973167,-2.0
1973172,-2.0
1973177,-1.0
1973199,-1.0
1973282,-2.0
1973357,-1.0
1973369,-4.0
1973370,-2.0
1973393,-3.0
1973461,-4.0
1973537,-1.0
1973581,-2.0
1973590,-2.0
1973603,-1.0
1973635,-2.0
1973637,-2.0
1973653,-1.0
1973692,-2.0
1973694,-3.0
1973712,-4.0
1973745,-2.0
1973755,-1.0
1973905,-2.0
1973947,-1.0
1973958,-1.0
1974099,-2.0
1974118,-1.0
1974124,-1.0
1974160,-1.0
1974173,-4.0
1974174,-1.0
1974255,-4.0
1974266,-3.0
1974324,-4.0
1974329,-1.0
1974343,-1.0
1974357,-2.0
1974361,-2.0
1974362,-3.0
1974363,-4.0
1974371,-2.0
1974375,-1.0
1974383,-6.0
1974395,-2.0
1974405,-4.0
1974454,-4.0
1974479,-3.0
1974500,-1.0
1974648,-2.0
1974652,-2.0
1974672,-1.0
1974678,-3.0
1974679,-2.0
1974720,-2.0
1974744,-1.0
1974826,-1.0
1974841,-1.0
1974852,-3.0
1974864,-4.0
1974877,-2.0
1974892,-6.0
1974897,-6.0
1974922,-1.0
1974924,-1.0
1974926,-1.0
1974928,-1.0
1974958,-2.0
1974994,-2.0
1974999,-2.0
1975041,-2.0
1975045,-2.0
1975050,-2.0
1975066,-3.0
1975134,-1.0
1975170,-2.0
1975401,-8.0
1975535,-2.0
1975562,-3.0
1975593,-4.0
1975655,-2.0
1975669,-4.0
1975670,-4.0
1975726,-2.0
1975745,-2.0
1975751,-1.0
1975758,-1.0
1975759,-1.0
1975865,-2.0
1975908,-2.0
1975927,-1.0
1975932,-1.0
1976008,-4.0
1976055,-2.0
1976105,-1.0
1976134,-2.0
1976147,-4.0
1976217,-2.0
1976218,-2.0
1976328,-2.0
1976337,-2.0
1976469,-12.0
1976563,-1.0
1976564,-1.0
1976570,-2.0
1976574,-2.0
1976587,-2.0
1976597,-1.0
1976611,-1.0
1976624,-1.0
1976737,-10.0
1977095,-4.0
1977096,-3.0
1977140,-2.0
1977143,-2.0
1977216,-2.0
1977309,-2.0
1977321,-2.0
1977356,-3.0
1977360,-1.0
1977370,-1.0
1977371,-2.0
1977377,-1.0
1977382,-1.0
1977387,-1.0
1977391,-2.0
1977396,-10.0
1977399,-2.0
1977409,-1.0
1977414,-1.0
1977433,-1.0
1977456,-5.0
1977459,-3.0
1977476,-2.0
1977486,-1.0
1977497,-4.0
1977509,-2.0
1977512,-2.0
1977520,-2.0
1977521,-1.0
1977522,-1.0
1977527,-2.0
1977536,-2.0
1977538,-1.0
1977608,-1.0
1977611,-2.0
1977617,-1.0
1977624,-3.0
1977661,-2.0
1977701,-1.0
1977705,-3.0
1977740,-1.0
1977760,-1.0
1977763,-1.0
1977768,-3.0
1977781,-2.0
1977795,-3.0
1977993,-1.0
1977997,-1.0
1978000,-4.0
1978001,-2.0
1978170,-1.0
1978191,-4.0
1978195,-1.0
1978199,-2.0
1978212,-9.0
1978226,-1.0
1978236,-4.0
1978241,-2.0
1978249,-2.0
1978250,-2.0
1978268,-3.0
1978275,-9.0
1978311,-1.0
1978313,-2.0
1978315,-2.0
1978345,-1.0
1978356,-9.0
1978363,-1.0
1978365,-2.0
1978388,-2.0
1978444,-3.0
1978448,-5.0
1978475,-1.0
1978511,-1.0
1978578,-2.0
1978584,-2.0
1978586,-3.0
1978598,-1.0
1978614,-3.0
1978619,-2.0
1978625,-1.0
1978651,-4.0
1978679,-4.0
1978713,-4.0
1978732,-3.0
1978759,-4.0
1978762,-3.0
1978766,-4.0
1978776,-3.0
1978782,-1.0
1978790,-4.0
1978792,-3.0
1978794,-5.0
1978810,-1.0
1978825,-1.0
1978863,-2.0
1978864,-2.0
1978878,-2.0
1978883,-3.0
1978904,-2.0
1978915,-1.0
1978916,-2.0
1978918,-2.0
1978921,-8.0
1978922,-8.0
1978928,-2.0
1978939,-1.0
1978958,-1.0
1978959,-3.0
1979018,-2.0
1979049,-1.0
1979074,-1.0
1979085,-2.0
1979092,-2.0
1979106,-3.0
1979111,-1.0
1979115,-2.0
1979128,-1.0
1979136,-1.0
1979149,-3.0
1979150,-2.0
1979192,-2.0
1979202,-1.0
1979203,-1.0
1979207,-1.0
1979213,-2.0
1979216,-2.0
1979227,-1.0
1979230,-1.0
1979233,-6.0
1979236,-1.0
1979240,-1.0
1979242,-2.0
1979243,-3.0
1979282,-4.0
1979293,-1.0
1979306,-3.0
1979307,-2.0
1979310,-3.0
1979312,-5.0
1979320,-1.0
1979335,-2.0
1979358,-1.0
1979363,-6.0
1979367,-1.0
1979371,-4.0
1979389,-1.0
1979394,-3.0
1979400,-2.0
1979404,-2.0
1979406,-5.0
1979411,-1.0
1979415,-3.0
1979423,-3.0
1979427,-2.0
1979435,-3.0
1979447,-3.0
1979449,-1.0
1979450,-6.0
1979452,-1.0
1979474,-1.0
1979483,-1.0
1979486,-2.0
1979496,-2.0
1979504,-3.0
1979512,-2.0
1979517,-1.0
1979518,-4.0
1979520,-1.0
1979554,-4.0
1979573,-2.0
1979575,-3.0
1979598,-2.0
1979622,-1.0
1979631,-3.0
1979653,-1.0
1979670,-1.0
1979684,-5.0
1979699,-4.0
1979700,-4.0
1979706,-3.0
1979730,-2.0
1979751,-1.0
1979754,-5.0
1979767,-3.0
1979797,-5.0
1979800,-3.0
1979808,-4.0
1979816,-3.0
1979819,-1.0
1979830,-8.0
1979845,-2.0
1979878,-1.0
1979884,-1.0
1979889,-1.0
1979903,-3.0
1979907,-3.0
1979908,-3.0
1979913,-2.0
1979915,-2.0
1979921,-2.0
1979933,-2.0
1979935,-2.0
1979954,-5.0
1979963,-1.0
1979966,-2.0
1979967,-2.0
1979979,-1.0
1979981,-1.0
1980003,-4.0
1980007,-2.0
1980015,-2.0
1980017,-3.0
1980021,-2.0
1980027,-2.0
1980032,-1.0
1980035,-2.0
1980036,-3.0
1980041,-3.0
1980043,-2.0
1980045,-2.0
1980046,-2.0
1980057,-3.0
1980058,-1.0
1980064,-2.0
1980072,-3.0
1980076,-4.0
1980086,-2.0
1980092,-3.0
1980108,-3.0
1980131,-1.0
1980176,-1.0
1980184,-2.0
1980185,-6.0
1980199,-2.0
1980212,-3.0
1980213,-4.0
1980214,-4.0
1980220,-7.0
1980221,-3.0
1980257,-3.0
1980269,-1.0
1980278,-1.0
1980282,-3.0
1980283,-2.0
1980305,-1.0
1980309,-1.0
1980310,-3.0
1980311,-1.0
1980318,-2.0
1980324,-7.0
1980336,-6.0
1980338,-2.0
1980358,-2.0
1980365,-3.0
1980383,-2.0
1980386,-2.0
1980391,-2.0
1980395,-2.0
1980400,-4.0
1980406,-2.0
1980413,-2.0
1980418,-1.0
1980421,-1.0
1980423,-1.0
1980426,-3.0
1980450,-1.0
1980460,-7.0
1980471,-2.0
1980476,-2.0
1980479,-2.0
1980490,-3.0
1980494,-2.0
1980513,-2.0
1980539,-2.0
1980548,-2.0
1980553,-3.0
1980557,-1.0
1980560,-5.0
1980565,-2.0
1980566,-2.0
1980578,-1.0
1980582,-3.0
1980584,-1.0
1980585,-1.0
1980591,-2.0
1980595,-2.0
1980597,-4.0
1980598,-2.0
1980612,-5.0
1980626,-4.0
1980635,-5.0
1980656,-5.0
1980659,-2.0
1980673,-2.0
1980683,-2.0
1980685,-3.0
1980701,-2.0
1980703,-3.0
1980709,-2.0
1980712,-3.0
1980726,-2.0
1980785,-2.0
1980821,-4.0
1980826,-2.0
1980831,-3.0
1980853,-4.0
1980864,-2.0
1980897,-2.0
1980904,-2.0
1980920,-3.0
1980929,-2.0
1980953,-2.0
1980967,-4.0
1980982,-2.0
1980988,-1.0
1980998,-3.0
1981000,-1.0
1981005,-1.0
1981019,-1.0
1981025,-5.0
1981030,-2.0
1981050,-2.0
1981056,-2.0
1981058,-1.0
1981068,-1.0
1981071,-3.0
1981075,-4.0
1981103,-3.0
1981108,-2.0
1981115,-1.0
1981118,-2.0
1981120,-2.0
1981130,-2.0
1981151,-2.0
1981160,-1.0
1981164,-1.0
1981176,-2.0
1981202,-2.0
1981255,-1.0
1981264,-5.0
1981290,-1.0
1981331,-2.0
1981341,-2.0
1981351,-2.0
1981370,-2.0
1981374,-4.0
1981420,-8.0
1981448,-2.0
1981477,-2.0
1981504,-2.0
1981511,-2.0
1981512,-1.0
1981544,-4.0
1981547,-2.0
1981552,-2.0
1981559,-2.0
1981651,-1.0
1981662,-3.0
1981708,-2.0
1981709,-1.0
1981710,-1.0
1981718,-3.0
1981739,-1.0
1981762,-2.0
1981774,-6.0
1981785,-1.0
1981840,-1.0
1981852,-1.0
1981862,-1.0
1981872,-1.0
1981888,-2.0
1981944,-3.0
1982006,-1.0
1982007,-1.0
1982009,-1.0
1982010,-2.0
1982014,-1.0
1982036,-1.0
1982058,-2.0
1982060,-1.0
1982067,-2.0
1982084,-3.0
1982086,-2.0
1982096,-2.0
1982101,-1.0
1982117,-4.0
1982144,-2.0
1982164,-2.0
1982174,-3.0
1982183,-1.0
1982187,-3.0
1982188,-2.0
1982189,-3.0
1982206,-5.0
1982208,-4.0
1982217,-3.0
1982218,-2.0
1982240,-1.0
1982250,-1.0
1982256,-3.0
1982259,-2.0
1982263,-2.0
1982267,-2.0
1982271,-3.0
1982279,-8.0
1982294,-2.0
1982295,-1.0
1982309,-1.0
1982311,-2.0
1982314,-3.0
1982323,-1.0
1982324,-2.0
1982345,-5.0
1982347,-1.0
1982350,-6.0
1982352,-2.0
1982363,-2.0
1982391,-2.0
1982393,-1.0
1982397,-2.0
1982403,-1.0
1982406,-2.0
1982427,-4.0
1982440,-4.0
1982441,-4.0
1982448,-1.0
1982461,-2.0
1982483,-1.0
1982490,-3.0
1982493,-2.0
1982503,-2.0
1982505,-1.0
1982511,-2.0
1982512,-2.0
1982514,-1.0
1982522,-1.0
1982536,-2.0
1982538,-2.0
1982542,-4.0
1982569,-2.0
1982571,-4.0
1982572,-1.0
1982576,-3.0
1982583,-1.0
1982585,-1.0
1982587,-1.0
1982588,-2.0
1982594,-1.0
1982622,-3.0
1982632,-4.0
1982635,-1.0
1982645,-1.0
1982647,-2.0
1982724,-1.0
1982741,-6.0
1982760,-3.0
1982761,-9.0
1982765,-3.0
1982793,-2.0
1982812,-1.0
1982826,-3.0
1982849,-1.0
1982899,-1.0
1982928,-2.0
1982949,-1.0
1982975,-4.0
1982980,-2.0
1982984,-1.0
1983018,-1.0
1983029,-1.0
1983034,-1.0
1983056,-2.0
1983064,-2.0
1983086,-4.0
1983095,-2.0
1983102,-1.0
1983107,-3.0
1983123,-2.0
1983124,-2.0
1983143,-2.0
1983169,-3.0
1983172,-1.0
1983180,-2.0
1983182,-1.0
1983230,-5.0
1983238,-3.0
1983283,-7.0
1983292,-4.0
1983299,-2.0
1983313,-3.0
1983315,-4.0
1983316,-2.0
1983319,-2.0
1983326,-1.0
1983329,-4.0
1983372,-1.0
1983384,-1.0
1983455,-1.0
1983456,-1.0
1983458,-1.0
1983465,-2.0
1983472,-4.0
1983478,-12.0
1983484,-3.0
1983492,-1.0
1983501,-2.0
1983509,-1.0
1983610,-2.0
1983662,-2.0
1983663,-2.0
1983688,-4.0
1983689,-1.0
1983719,-1.0
1983745,-1.0
1983763,-3.0
1983786,-1.0
1983843,-3.0
1983856,-3.0
1983858,-2.0
1983860,-1.0
1983909,-1.0
1984012,-1.0
1984030,-1.0
1984032,-1.0
1984035,-1.0
1984038,-1.0
1984061,-2.0
1984067,-6.0
1984070,-2.0
1984101,-3.0
1984109,-1.0
1984155,-2.0
1984160,-1.0
1984166,-2.0
1984353,-1.0
1984365,-5.0
1984375,-3.0
1984378,-3.0
1984390,-2.0
1984396,-2.0
1984420,-5.0
1984436,-1.0
1984462,-1.0
1984463,-2.0
1984494,-4.0
1984552,-1.0
1984618,-2.0
1984690,-1.0
1984709,-4.0
1984721,-1.0
1984722,-3.0
1984723,-6.0
1984898,-4.0
1984977,-2.0
1985022,-6.0
1985047,-1.0
1985237,-2.0
1985290,-1.0
1985385,-4.0
1985418,-2.0
1985420,-3.0
1985426,-2.0
1985430,-2.0
1985475,-4.0
1985478,-3.0
1985501,-1.0
1985573,-1.0
1985578,-5.0
1985671,-4.0
1985698,-6.0
1985713,-2.0
1985785,-1.0
1985788,-1.0
1985821,-1.0
1985826,-2.0
1985827,-1.0
1985866,-2.0
1985891,-3.0
1985942,-4.0
1985952,-2.0
1985960,-1.0
1985965,-2.0
1985967,-2.0
1985998,-2.0
1986048,-5.0
1986084,-1.0
1986108,-4.0
1986117,-2.0
1986250,-4.0
1986292,-1.0
1986305,-3.0
1986343,-2.0
1986356,-2.0
1986367,-2.0
1986394,-1.0
1986398,-2.0
1986400,-2.0
1986428,-1.0
1986434,-1.0
1986457,-3.0
1986470,-3.0
1986479,-1.0
1986490,-1.0
1986494,-2.0
1986510,-1.0
1986514,-2.0
1986519,-1.0
1986526,-3.0
1986528,-2.0
1986575,-4.0
1986590,-4.0
1986591,-5.0
1986614,-2.0
1986636,-3.0
1986641,-2.0
1986659,-2.0
1986667,-5.0
1986683,-1.0
1986727,-3.0
1986730,-1.0
1986748,-3.0
1986787,-1.0
1986861,-1.0
1986882,-2.0
1986890,-1.0
1986902,-2.0
1986915,-3.0
1987006,-2.0
1987025,-3.0
1987065,-2.0
1987092,-1.0
1987100,-5.0
1987137,-8.0
1987162,-1.0
1987164,-4.0
1987220,-6.0
1987345,-3.0
1987435,-2.0
1987530,-6.0
1987753,-4.0
1987761,-2.0
1987789,-1.0
1987794,-2.0
1987811,-2.0
1987842,-1.0
1987926,-8.0
1987942,-1.0
1987946,-1.0
1987955,-4.0
1987959,-6.0
1988095,-1.0
1988137,-3.0
1988164,-2.0
1988165,-2.0
1988194,-1.0
1988221,-2.0
1988308,-2.0
1988339,-2.0
1988344,-3.0
1988357,-4.0
1988371,-8.0
1988449,-1.0
1988473,-1.0
1988487,-2.0
1988497,-2.0
1988500,-3.0
1988534,-2.0
1988551,-3.0
1988561,-3.0
1988562,-3.0
1988602,-1.0
1988649,-2.0
1988670,-1.0
1988695,-3.0
1988701,-3.0
1988709,-3.0
1988763,-1.0
1988775,-2.0
1988843,-1.0
1988875,-3.0
1988879,-5.0
1988920,-2.0
1988921,-2.0
1988936,-2.0
1988950,-2.0
1988973,-4.0
1988987,-5.0
1988994,-5.0
1989029,-2.0
1989060,-1.0
1989082,-3.0
1989099,-2.0
1989108,-1.0
1989114,-1.0
1989192,-1.0
1989201,-4.0
1989247,-3.0
1989277,-6.0
1989302,-1.0
1989303,-3.0
1989335,-1.0
1989337,-1.0
1989339,-1.0
1989341,-1.0
1989446,-3.0
1989474,-2.0
1989488,-2.0
1989543,-6.0
1989561,-3.0
1989581,-2.0
1989592,-2.0
1989601,-1.0
1989617,-3.0
1989669,-2.0
1989692,-2.0
1989693,-4.0
1989712,-3.0
1989713,-2.0
1989719,-4.0
1989753,-4.0
1989762,-2.0
1989768,-2.0
1989777,-4.0
1989786,-2.0
1989824,-2.0
1990007,-1.0
1990021,-2.0
1990029,-2.0
1990030,-6.0
1990037,-1.0
1990068,-2.0
1990069,-1.0
1990084,-5.0
1990171,-2.0
1990174,-4.0
1990195,-4.0
1990239,-2.0
1990240,-1.0
1990331,-1.0
1990333,-1.0
1990335,-1.0
1990337,-1.0
1990388,-1.0
1990390,-3.0
1990471,-1.0
1990509,-6.0
1990527,-2.0
1990537,-2.0
1990552,-10.0
1990581,-2.0
1990583,-1.0
1990585,-4.0
1990586,-8.0
1990590,-1.0
1990597,-1.0
1990605,-1.0
1990650,-1.0
1990654,-2.0
1990658,-5.0
1990686,-1.0
1990703,-2.0
1990730,-1.0
1990745,-8.0
1990751,-2.0
1990789,-5.0
1990790,-3.0
1990810,-1.0
1990827,-3.0
1990829,-2.0
1990833,-2.0
1990855,-2.0
1990863,-4.0
1990866,-3.0
1990887,-1.0
1990970,-1.0
1991116,-3.0
1991160,-1.0
1991162,-3.0
1991173,-1.0
1991225,-4.0
1991245,-4.0
1991258,-2.0
1991260,-1.0
1991326,-4.0
1991374,-3.0
1991403,-2.0
1991510,-4.0
1991522,-4.0
1991531,-8.0
1991603,-4.0
1991605,-3.0
1991607,-3.0
1991618,-4.0
1991627,-3.0
1991650,-1.0
1991666,-2.0
1991674,-8.0
1991726,-2.0
1991737,-2.0
1991740,-3.0
1991743,-2.0
1991757,-2.0
1991918,-1.0
1991938,-4.0
1991941,-2.0
1992003,-1.0
1992006,-1.0
1992044,-3.0
1992058,-1.0
1992154,-4.0
1992199,-2.0
1992252,-1.0
1992294,-3.0
1992305,-3.0
1992383,-2.0
1992453,-3.0
1992484,-2.0
1992526,-2.0
1992540,-3.0
1992541,-4.0
1992548,-2.0
1992580,-1.0
1992592,-1.0
1992605,-4.0
1992664,-4.0
1992710,-3.0
1992730,-1.0
1992769,-4.0
1992784,-1.0
1992790,-2.0
1992860,-1.0
1992863,-4.0
1992888,-1.0
1992896,-1.0
1992912,-2.0
1992921,-3.0
1992923,-1.0
1992933,-2.0
1992952,-1.0
1993002,-1.0
1993036,-1.0
1993041,-3.0
1993054,-1.0
1993065,-6.0
1993075,-1.0
1993084,-1.0
1993104,-1.0
1993106,-1.0
1993108,-4.0
1993125,-2.0
1993129,-1.0
1993130,-1.0
1993134,-4.0
1993150,-2.0
1993151,-1.0
1993174,-1.0
1993182,-1.0
1993187,-1.0
1993191,-1.0
1993193,-1.0
1993194,-1.0
1993202,-1.0
1993218,-2.0
1993246,-2.0
1993249,-1.0
1993264,-2.0
1993270,-1.0
1993304,-4.0
1993306,-4.0
1993319,-4.0
1993329,-3.0
1993351,-3.0
1993354,-2.0
1993369,-2.0
1993382,-1.0
1993401,-3.0
1993438,-1.0
1993441,-1.0
1993447,-3.0
1993468,-1.0
1993477,-2.0
1993507,-2.0
1993510,-3.0
1993515,-1.0
1993525,-1.0
1993531,-1.0
1993564,-4.0
1993566,-3.0
1993581,-2.0
1993608,-1.0
1993614,-3.0
1993623,-2.0
1993625,-2.0
1993644,-4.0
1993661,-4.0
1993665,-2.0
1993666,-4.0
1993677,-1.0
1993678,-6.0
1993681,-3.0
1993682,-3.0
1993685,-2.0
1993693,-2.0
1993694,-2.0
1993697,-1.0
1993713,-3.0
1993724,-1.0
1993749,-1.0
1993753,-2.0
1993756,-2.0
1993778,-3.0
1993780,-2.0
1993788,-2.0
1993792,-2.0
1993801,-1.0
1993806,-1.0
1993809,-1.0
1993812,-3.0
1993817,-4.0
1993825,-2.0
1993853,-2.0
1993883,-2.0
1993893,-1.0
1993913,-1.0
1993930,-2.0
1993963,-2.0
